Region,Year,Month,MonthNum,Date,Metric,Value
Central,1992,Jul,7,1992-07-01,area,2528175.173
Central,1993,Jul,7,1993-07-01,area,2450407.068
Central,1994,Jul,7,1994-07-01,area,2367471.984
Central,1995,Jul,7,1995-07-01,area,2508913.066
Central,1996,Jul,7,1996-07-01,area,2638969.709
Central,1997,Jul,7,1997-07-01,area,2555464.068
Central,1998,Jul,7,1998-07-01,area,2473196.911
Central,1999,Jul,7,1999-07-01,area,2475160.97
Central,2000,Jul,7,2000-07-01,area,2388725.583
Central,2001,Jul,7,2001-07-01,area,2444857.23
Central,2002,Jul,7,2002-07-01,area,2586195.677
Central,2003,Jul,7,2003-07-01,area,2493682.116
Central,2004,Jul,7,2004-07-01,area,2434179.893
Central,2005,Jul,7,2005-07-01,area,2517485.395
Central,2006,Jul,7,2006-07-01,area,2412325.829
Central,2007,Jul,7,2007-07-01,area,2424846.819
Central,2008,Jul,7,2008-07-01,area,2676631.077
Central,2009,Jul,7,2009-07-01,area,2782117.303
Central,2010,Jul,7,2010-07-01,area,2520896.989
Central,2011,Jul,7,2011-07-01,area,2654357.618
Central,2012,Jul,7,2012-07-01,area,2564953.967
Central,2013,Jul,7,2013-07-01,area,2581473.937
Central,2014,Jul,7,2014-07-01,area,2845964.473
Central,2015,Jul,7,2015-07-01,area,2654174.781
Central,2016,Jul,7,2016-07-01,area,2506537.28
Central,2017,Jul,7,2017-07-01,area,2742839.206
Central,2018,Jul,7,2018-07-01,area,2646233.387
Central,2019,Jul,7,2019-07-01,area,2687666.991
Central,2020,Jul,7,2020-07-01,area,2534657.751
Central,2021,Jul,7,2021-07-01,area,2671930.034
Central,2022,Jul,7,2022-07-01,area,2622787.459
Central,2023,Jul,7,2023-07-01,area,2619071.953
Central,2024,Jul,7,2024-07-01,area,2499015.541
Central,1979,Aug,8,1979-08-01,area,1742646.874
Central,1980,Aug,8,1980-08-01,area,1747601.776
Central,1981,Aug,8,1981-08-01,area,1706908.225
Central,1982,Aug,8,1982-08-01,area,1794150.543
Central,1983,Aug,8,1983-08-01,area,1719574.366
Central,1984,Aug,8,1984-08-01,area,1595517.988
Central,1985,Aug,8,1985-08-01,area,1624505.904
Central,1986,Aug,8,1986-08-01,area,1771695.672
Central,1988,Aug,8,1988-08-01,area,2603872.2
Central,1989,Aug,8,1989-08-01,area,2616788.091
Central,1990,Aug,8,1990-08-01,area,2643224.906
Central,1991,Aug,8,1991-08-01,area,2474058.364
Central,1992,Aug,8,1992-08-01,area,2488691.907
Central,1993,Aug,8,1993-08-01,area,2483258.974
Central,1994,Aug,8,1994-08-01,area,2416479.244
Central,1995,Aug,8,1995-08-01,area,2471836.649
Central,1996,Aug,8,1996-08-01,area,2414768.058
Central,1997,Aug,8,1997-08-01,area,2558114.301
Central,1998,Aug,8,1998-08-01,area,2330325.862
Central,1999,Aug,8,1999-08-01,area,2511910.17
Central,2000,Aug,8,2000-08-01,area,2398276.423
Central,2001,Aug,8,2001-08-01,area,2417825.344
Central,2002,Aug,8,2002-08-01,area,2411065.423
Central,2003,Aug,8,2003-08-01,area,2433217.833
Central,2004,Aug,8,2004-08-01,area,2427904.577
Central,2005,Aug,8,2005-08-01,area,2468374.952
Central,2006,Aug,8,2006-08-01,area,2402975.666
Central,2007,Aug,8,2007-08-01,area,2082294.661
Central,2008,Aug,8,2008-08-01,area,2405115.469
Central,2009,Aug,8,2009-08-01,area,2623136.06
Central,2010,Aug,8,2010-08-01,area,2407798.499
Central,2011,Aug,8,2011-08-01,area,2264482.464
Central,2012,Aug,8,2012-08-01,area,2189515.608
Central,2013,Aug,8,2013-08-01,area,2301682.446
Central,2014,Aug,8,2014-08-01,area,2634913.685
Central,2015,Aug,8,2015-08-01,area,2442322.441
Central,2016,Aug,8,2016-08-01,area,2138067.641
Central,2017,Aug,8,2017-08-01,area,2402103.233
Central,2018,Aug,8,2018-08-01,area,2457061.914
Central,2019,Aug,8,2019-08-01,area,2359811.891
Central,2020,Aug,8,2020-08-01,area,2104312.07
Central,2021,Aug,8,2021-08-01,area,2359233.481
Central,2022,Aug,8,2022-08-01,area,2474988.957
Central,2023,Aug,8,2023-08-01,area,2410788.671
Central,2024,Aug,8,2024-08-01,area,2106524.755
Central,1979,Sep,9,1979-09-01,area,1605281.913
Central,1980,Sep,9,1980-09-01,area,1763273.46
Central,1981,Sep,9,1981-09-01,area,1712860.796
Central,1982,Sep,9,1982-09-01,area,1663240.895
Central,1983,Sep,9,1983-09-01,area,1677871.675
Central,1984,Sep,9,1984-09-01,area,1483912.394
Central,1985,Sep,9,1985-09-01,area,1566531.985
Central,1986,Sep,9,1986-09-01,area,1723045.638
Central,1987,Sep,9,1987-09-01,area,2644080.618
Central,1988,Sep,9,1988-09-01,area,2578222.456
Central,1989,Sep,9,1989-09-01,area,2375180.478
Central,1990,Sep,9,1990-09-01,area,2461538.57
Central,1991,Sep,9,1991-09-01,area,2293456.548
Central,1992,Sep,9,1992-09-01,area,2428776.46
Central,1993,Sep,9,1993-09-01,area,2531329.78
Central,1994,Sep,9,1994-09-01,area,2450315.691
Central,1995,Sep,9,1995-09-01,area,2483120.331
Central,1996,Sep,9,1996-09-01,area,2378186.452
Central,1997,Sep,9,1997-09-01,area,2462218.728
Central,1998,Sep,9,1998-09-01,area,2367292.716
Central,1999,Sep,9,1999-09-01,area,2463373.624
Central,2000,Sep,9,2000-09-01,area,2350325.873
Central,2001,Sep,9,2001-09-01,area,2295313.216
Central,2002,Sep,9,2002-09-01,area,2415213.356
Central,2003,Sep,9,2003-09-01,area,2363953.223
Central,2004,Sep,9,2004-09-01,area,2457978.777
Central,2005,Sep,9,2005-09-01,area,2440139.249
Central,2006,Sep,9,2006-09-01,area,2444948.154
Central,2007,Sep,9,2007-09-01,area,1903427.744
Central,2008,Sep,9,2008-09-01,area,2385155.668
Central,2009,Sep,9,2009-09-01,area,2543134.371
Central,2010,Sep,9,2010-09-01,area,2415215.548
Central,2011,Sep,9,2011-09-01,area,2390197.933
Central,2012,Sep,9,2012-09-01,area,1979091.556
Central,2013,Sep,9,2013-09-01,area,2129191.743
Central,2014,Sep,9,2014-09-01,area,2465206.603
Central,2015,Sep,9,2015-09-01,area,2587254.644
Central,2016,Sep,9,2016-09-01,area,2070724.865
Central,2017,Sep,9,2017-09-01,area,2349188.869
Central,2018,Sep,9,2018-09-01,area,2346896.674
Central,2019,Sep,9,2019-09-01,area,2462160.764
Central,2020,Sep,9,2020-09-01,area,2057784.596
Central,2021,Sep,9,2021-09-01,area,2378834.433
Central,2022,Sep,9,2022-09-01,area,2468858.796
Central,2023,Sep,9,2023-09-01,area,2123984.85
Central,2024,Sep,9,2024-09-01,area,2205655.779
Central,1979,Oct,10,1979-10-01,area,1761172.508
Central,1980,Oct,10,1980-10-01,area,1816692.905
Central,1981,Oct,10,1981-10-01,area,1850248.266
Central,1982,Oct,10,1982-10-01,area,1764519.667
Central,1983,Oct,10,1983-10-01,area,1810692.733
Central,1984,Oct,10,1984-10-01,area,1639053.769
Central,1985,Oct,10,1985-10-01,area,1774926.732
Central,1986,Oct,10,1986-10-01,area,1811600.788
Central,1987,Oct,10,1987-10-01,area,2791045.027
Central,1988,Oct,10,1988-10-01,area,2758984.108
Central,1989,Oct,10,1989-10-01,area,2519505.763
Central,1990,Oct,10,1990-10-01,area,2621857.578
Central,1991,Oct,10,1991-10-01,area,2612389.211
Central,1992,Oct,10,1992-10-01,area,2682050.806
Central,1993,Oct,10,1993-10-01,area,2712725.431
Central,1994,Oct,10,1994-10-01,area,2717551.835
Central,1995,Oct,10,1995-10-01,area,2477902.713
Central,1996,Oct,10,1996-10-01,area,2673825.181
Central,1997,Oct,10,1997-10-01,area,2573148.104
Central,1998,Oct,10,1998-10-01,area,2657801.248
Central,1999,Oct,10,1999-10-01,area,2643752.177
Central,2000,Oct,10,2000-10-01,area,2591555.63
Central,2001,Oct,10,2001-10-01,area,2502607.762
Central,2002,Oct,10,2002-10-01,area,2546359.539
Central,2003,Oct,10,2003-10-01,area,2621620.646
Central,2004,Oct,10,2004-10-01,area,2644456.657
Central,2005,Oct,10,2005-10-01,area,2683832.383
Central,2006,Oct,10,2006-10-01,area,2608297.757
Central,2007,Oct,10,2007-10-01,area,2264130.724
Central,2008,Oct,10,2008-10-01,area,2833268.744
Central,2009,Oct,10,2009-10-01,area,2524075.253
Central,2010,Oct,10,2010-10-01,area,2777398.305
Central,2011,Oct,10,2011-10-01,area,2746175.629
Central,2012,Oct,10,2012-10-01,area,2625608.86
Central,2013,Oct,10,2013-10-01,area,2635163.094
Central,2014,Oct,10,2014-10-01,area,2842323.827
Central,2015,Oct,10,2015-10-01,area,2703976.18
Central,2016,Oct,10,2016-10-01,area,2403259.931
Central,2017,Oct,10,2017-10-01,area,2694148.137
Central,2018,Oct,10,2018-10-01,area,2425019.88
Central,2019,Oct,10,2019-10-01,area,2776748.826
Central,2020,Oct,10,2020-10-01,area,2502336.18
Central,2021,Oct,10,2021-10-01,area,2752958.391
Central,2022,Oct,10,2022-10-01,area,2788488.44
Central,2023,Oct,10,2023-10-01,area,2734674.137
Central,2024,Oct,10,2024-10-01,area,2563939.962
Central,1978,Nov,11,1978-11-01,area,1905100.824
Central,1979,Nov,11,1979-11-01,area,1883364.0
Central,1980,Nov,11,1980-11-01,area,1912364.759
Central,1981,Nov,11,1981-11-01,area,1924123.436
Central,1982,Nov,11,1982-11-01,area,1870199.485
Central,1983,Nov,11,1983-11-01,area,1944473.449
Central,1984,Nov,11,1984-11-01,area,1815763.039
Central,1985,Nov,11,1985-11-01,area,1921069.874
Central,1986,Nov,11,1986-11-01,area,1868232.763
Central,1987,Nov,11,1987-11-01,area,2860651.701
Central,1988,Nov,11,1988-11-01,area,2873941.544
Central,1989,Nov,11,1989-11-01,area,2709686.502
Central,1990,Nov,11,1990-11-01,area,2822360.718
Central,1991,Nov,11,1991-11-01,area,2762441.632
Central,1992,Nov,11,1992-11-01,area,2823443.257
Central,1993,Nov,11,1993-11-01,area,2776368.009
Central,1994,Nov,11,1994-11-01,area,2855377.249
Central,1995,Nov,11,1995-11-01,area,2777984.077
Central,1996,Nov,11,1996-11-01,area,2768971.791
Central,1997,Nov,11,1997-11-01,area,2773221.995
Central,1998,Nov,11,1998-11-01,area,2783926.781
Central,1999,Nov,11,1999-11-01,area,2763380.995
Central,2000,Nov,11,2000-11-01,area,2716881.637
Central,2001,Nov,11,2001-11-01,area,2773177.408
Central,2002,Nov,11,2002-11-01,area,2734510.881
Central,2003,Nov,11,2003-11-01,area,2784607.626
Central,2004,Nov,11,2004-11-01,area,2839696.565
Central,2005,Nov,11,2005-11-01,area,2849205.404
Central,2006,Nov,11,2006-11-01,area,2693487.014
Central,2007,Nov,11,2007-11-01,area,2726184.443
Central,2008,Nov,11,2008-11-01,area,3051908.969
Central,2009,Nov,11,2009-11-01,area,2839999.3
Central,2010,Nov,11,2010-11-01,area,3090395.882
Central,2011,Nov,11,2011-11-01,area,3031786.389
Central,2012,Nov,11,2012-11-01,area,2879731.964
Central,2013,Nov,11,2013-11-01,area,2979050.93
Central,2014,Nov,11,2014-11-01,area,3062152.871
Central,2015,Nov,11,2015-11-01,area,2932537.727
Central,2016,Nov,11,2016-11-01,area,2572207.15
Central,2017,Nov,11,2017-11-01,area,2937187.646
Central,2018,Nov,11,2018-11-01,area,2873970.956
Central,2019,Nov,11,2019-11-01,area,3060060.195
Central,2020,Nov,11,2020-11-01,area,2768582.34
Central,2021,Nov,11,2021-11-01,area,3063577.172
Central,2022,Nov,11,2022-11-01,area,3030921.269
Central,2023,Nov,11,2023-11-01,area,3054827.685
Central,2024,Nov,11,2024-11-01,area,2750412.083
Central,1978,Dec,12,1978-12-01,area,1945957.152
Central,1979,Dec,12,1979-12-01,area,1957402.794
Central,1980,Dec,12,1980-12-01,area,1937017.019
Central,1981,Dec,12,1981-12-01,area,1960041.338
Central,1982,Dec,12,1982-12-01,area,1919029.498
Central,1983,Dec,12,1983-12-01,area,1945378.772
Central,1984,Dec,12,1984-12-01,area,1845167.08
Central,1985,Dec,12,1985-12-01,area,1932759.784
Central,1986,Dec,12,1986-12-01,area,1885953.425
Central,1988,Dec,12,1988-12-01,area,2893598.499
Central,1989,Dec,12,1989-12-01,area,2801782.723
Central,1990,Dec,12,1990-12-01,area,2846686.344
Central,1991,Dec,12,1991-12-01,area,2796158.552
Central,1992,Dec,12,1992-12-01,area,2858033.065
Central,1993,Dec,12,1993-12-01,area,2804676.719
Central,1994,Dec,12,1994-12-01,area,2862688.242
Central,1995,Dec,12,1995-12-01,area,2829621.745
Central,1996,Dec,12,1996-12-01,area,2871173.054
Central,1997,Dec,12,1997-12-01,area,2802930.38
Central,1998,Dec,12,1998-12-01,area,2847016.585
Central,1999,Dec,12,1999-12-01,area,2840188.537
Central,2000,Dec,12,2000-12-01,area,2816721.442
Central,2001,Dec,12,2001-12-01,area,2756173.12
Central,2002,Dec,12,2002-12-01,area,2718317.569
Central,2003,Dec,12,2003-12-01,area,2852822.01
Central,2004,Dec,12,2004-12-01,area,2855368.213
Central,2005,Dec,12,2005-12-01,area,2831489.453
Central,2006,Dec,12,2006-12-01,area,2786757.633
Central,2007,Dec,12,2007-12-01,area,2726818.042
Central,2008,Dec,12,2008-12-01,area,3100622.909
Central,2009,Dec,12,2009-12-01,area,3010354.651
Central,2010,Dec,12,2010-12-01,area,3149975.634
Central,2011,Dec,12,2011-12-01,area,3097609.194
Central,2012,Dec,12,2012-12-01,area,3026368.235
Central,2013,Dec,12,2013-12-01,area,3095238.8
Central,2014,Dec,12,2014-12-01,area,3078767.921
Central,2015,Dec,12,2015-12-01,area,3029871.264
Central,2016,Dec,12,2016-12-01,area,2742028.799
Central,2017,Dec,12,2017-12-01,area,3019198.555
Central,2018,Dec,12,2018-12-01,area,2990682.113
Central,2019,Dec,12,2019-12-01,area,3136225.412
Central,2020,Dec,12,2020-12-01,area,3006969.634
Central,2021,Dec,12,2021-12-01,area,3108787.821
Central,2022,Dec,12,2022-12-01,area,3059308.968
Central,2023,Dec,12,2023-12-01,area,3101855.207
Barents,1979,Jan,1,1979-01-01,extent,1107873.946
Barents,1980,Jan,1,1980-01-01,extent,931059.729
Barents,1981,Jan,1,1981-01-01,extent,941792.085
Barents,1982,Jan,1,1982-01-01,extent,1112524.237
Barents,1983,Jan,1,1983-01-01,extent,697565.857
Barents,1984,Jan,1,1984-01-01,extent,746870.085
Barents,1985,Jan,1,1985-01-01,extent,752183.913
Barents,1986,Jan,1,1986-01-01,extent,879798.735
Barents,1987,Jan,1,1987-01-01,extent,831425.209
Barents,1989,Jan,1,1989-01-01,extent,945265.19
Barents,1990,Jan,1,1990-01-01,extent,756770.948
Barents,1991,Jan,1,1991-01-01,extent,728761.514
Barents,1992,Jan,1,1992-01-01,extent,679091.321
Barents,1993,Jan,1,1993-01-01,extent,698181.397
Barents,1994,Jan,1,1994-01-01,extent,861478.488
Barents,1995,Jan,1,1995-01-01,extent,717392.245
Barents,1996,Jan,1,1996-01-01,extent,793060.824
Barents,1997,Jan,1,1997-01-01,extent,813548.455
Barents,1998,Jan,1,1998-01-01,extent,861002.239
Barents,1999,Jan,1,1999-01-01,extent,881841.208
Barents,2000,Jan,1,2000-01-01,extent,639043.178
Barents,2001,Jan,1,2001-01-01,extent,568452.202
Barents,2002,Jan,1,2002-01-01,extent,682975.2
Barents,2003,Jan,1,2003-01-01,extent,920670.932
Barents,2004,Jan,1,2004-01-01,extent,854114.046
Barents,2005,Jan,1,2005-01-01,extent,514647.525
Barents,2006,Jan,1,2006-01-01,extent,368151.707
Barents,2007,Jan,1,2007-01-01,extent,393594.233
Barents,2008,Jan,1,2008-01-01,extent,372748.525
Barents,2009,Jan,1,2009-01-01,extent,570815.983
Barents,2010,Jan,1,2010-01-01,extent,572469.431
Barents,2011,Jan,1,2011-01-01,extent,685116.705
Barents,2012,Jan,1,2012-01-01,extent,350425.982
Barents,2013,Jan,1,2013-01-01,extent,376070.241
Barents,2014,Jan,1,2014-01-01,extent,506248.657
Barents,2015,Jan,1,2015-01-01,extent,618765.097
Barents,2016,Jan,1,2016-01-01,extent,385483.351
Barents,2017,Jan,1,2017-01-01,extent,294670.077
Barents,2018,Jan,1,2018-01-01,extent,320822.22
Barents,2019,Jan,1,2019-01-01,extent,415345.838
Barents,2020,Jan,1,2020-01-01,extent,605897.837
Barents,2021,Jan,1,2021-01-01,extent,427703.33
Barents,2022,Jan,1,2022-01-01,extent,666292.874
Barents,2023,Jan,1,2023-01-01,extent,287476.263
Barents,2024,Jan,1,2024-01-01,extent,593146.694
Barents,1979,Feb,2,1979-02-01,extent,1211101.473
Barents,1980,Feb,2,1980-02-01,extent,1003847.217
Barents,1981,Feb,2,1981-02-01,extent,893203.878
Barents,1982,Feb,2,1982-02-01,extent,1143216.714
Barents,1983,Feb,2,1983-02-01,extent,806046.028
Barents,1984,Feb,2,1984-02-01,extent,669337.192
Barents,1985,Feb,2,1985-02-01,extent,883535.262
Barents,1986,Feb,2,1986-02-01,extent,932751.22
Barents,1987,Feb,2,1987-02-01,extent,1048902.996
Barents,1988,Feb,2,1988-02-01,extent,915492.207
Barents,1989,Feb,2,1989-02-01,extent,956080.537
Barents,1990,Feb,2,1990-02-01,extent,748729.446
Barents,1991,Feb,2,1991-02-01,extent,712338.692
Barents,1992,Feb,2,1992-02-01,extent,768552.654
Barents,1993,Feb,2,1993-02-01,extent,746377.121
Barents,1994,Feb,2,1994-02-01,extent,933205.654
Barents,1995,Feb,2,1995-02-01,extent,700440.99
Barents,1996,Feb,2,1996-02-01,extent,927147.886
Barents,1997,Feb,2,1997-02-01,extent,966726.656
Barents,1998,Feb,2,1998-02-01,extent,1039275.768
Barents,1999,Feb,2,1999-02-01,extent,967374.538
Barents,2000,Feb,2,2000-02-01,extent,709633.199
Barents,2001,Feb,2,2001-02-01,extent,721777.419
Barents,2002,Feb,2,2002-02-01,extent,823859.318
Barents,2003,Feb,2,2003-02-01,extent,933846.743
Barents,2004,Feb,2,2004-02-01,extent,902649.114
Barents,2005,Feb,2,2005-02-01,extent,520832.44
Barents,2006,Feb,2,2006-02-01,extent,554752.475
Barents,2007,Feb,2,2007-02-01,extent,633089.251
Barents,2008,Feb,2,2008-02-01,extent,437072.792
Barents,2009,Feb,2,2009-02-01,extent,626771.703
Barents,2010,Feb,2,2010-02-01,extent,667174.61
Barents,2011,Feb,2,2011-02-01,extent,777799.843
Barents,2012,Feb,2,2012-02-01,extent,391925.125
Barents,2013,Feb,2,2013-02-01,extent,521552.847
Barents,2014,Feb,2,2014-02-01,extent,484365.841
Barents,2015,Feb,2,2015-02-01,extent,722460.447
Barents,2016,Feb,2,2016-02-01,extent,379798.936
Barents,2017,Feb,2,2017-02-01,extent,445048.537
Barents,2018,Feb,2,2018-02-01,extent,462342.659
Barents,2019,Feb,2,2019-02-01,extent,589969.646
Barents,2020,Feb,2,2020-02-01,extent,654073.79
Barents,2021,Feb,2,2021-02-01,extent,753043.012
Barents,2022,Feb,2,2022-02-01,extent,673348.837
Barents,2023,Feb,2,2023-02-01,extent,376683.928
Barents,2024,Feb,2,2024-02-01,extent,544551.662
Barents,1979,Mar,3,1979-03-01,extent,1215128.77
Barents,1980,Mar,3,1980-03-01,extent,999506.376
Barents,1981,Mar,3,1981-03-01,extent,1096905.199
Barents,1982,Mar,3,1982-03-01,extent,1086472.393
Barents,1983,Mar,3,1983-03-01,extent,798098.317
Barents,1984,Mar,3,1984-03-01,extent,807797.716
Barents,1985,Mar,3,1985-03-01,extent,813476.045
Barents,1986,Mar,3,1986-03-01,extent,892772.133
Barents,1987,Mar,3,1987-03-01,extent,1020191.857
Barents,1988,Mar,3,1988-03-01,extent,929832.013
Barents,1989,Mar,3,1989-03-01,extent,857880.425
Barents,1990,Mar,3,1990-03-01,extent,853281.045
Barents,1991,Mar,3,1991-03-01,extent,812927.419
Barents,1992,Mar,3,1992-03-01,extent,675511.457
Barents,1993,Mar,3,1993-03-01,extent,825528.798
Barents,1994,Mar,3,1994-03-01,extent,894415.765
Barents,1995,Mar,3,1995-03-01,extent,689707.654
Barents,1996,Mar,3,1996-03-01,extent,823662.507
Barents,1997,Mar,3,1997-03-01,extent,892378.01
Barents,1998,Mar,3,1998-03-01,extent,1077777.622
Barents,1999,Mar,3,1999-03-01,extent,937685.697
Barents,2000,Mar,3,2000-03-01,extent,724029.247
Barents,2001,Mar,3,2001-03-01,extent,901532.624
Barents,2002,Mar,3,2002-03-01,extent,853403.702
Barents,2003,Mar,3,2003-03-01,extent,987205.622
Barents,2004,Mar,3,2004-03-01,extent,882021.58
Barents,2005,Mar,3,2005-03-01,extent,768600.229
Barents,2006,Mar,3,2006-03-01,extent,714923.451
Barents,2007,Mar,3,2007-03-01,extent,552625.027
Barents,2008,Mar,3,2008-03-01,extent,571360.98
Barents,2009,Mar,3,2009-03-01,extent,679328.634
Barents,2010,Mar,3,2010-03-01,extent,842659.096
Barents,2011,Mar,3,2011-03-01,extent,698124.244
Barents,2012,Mar,3,2012-03-01,extent,495512.933
Barents,2013,Mar,3,2013-03-01,extent,750382.586
Barents,2014,Mar,3,2014-03-01,extent,549865.6
Barents,2015,Mar,3,2015-03-01,extent,560507.722
Barents,2016,Mar,3,2016-03-01,extent,401870.542
Barents,2017,Mar,3,2017-03-01,extent,545936.511
Barents,2018,Mar,3,2018-03-01,extent,662322.479
Barents,2019,Mar,3,2019-03-01,extent,732489.669
Barents,2020,Mar,3,2020-03-01,extent,701143.91
Barents,2021,Mar,3,2021-03-01,extent,764554.603
Barents,2022,Mar,3,2022-03-01,extent,635756.948
Barents,2023,Mar,3,2023-03-01,extent,571055.966
Barents,2024,Mar,3,2024-03-01,extent,701051.932
Barents,1979,Apr,4,1979-04-01,extent,1233940.811
Barents,1980,Apr,4,1980-04-01,extent,950533.253
Barents,1981,Apr,4,1981-04-01,extent,1163843.055
Barents,1982,Apr,4,1982-04-01,extent,1100111.917
Barents,1983,Apr,4,1983-04-01,extent,858860.744
Barents,1984,Apr,4,1984-04-01,extent,878639.992
Barents,1985,Apr,4,1985-04-01,extent,1013200.618
Barents,1986,Apr,4,1986-04-01,extent,965799.546
Barents,1987,Apr,4,1987-04-01,extent,1125478.342
Barents,1988,Apr,4,1988-04-01,extent,1000399.341
Barents,1989,Apr,4,1989-04-01,extent,782813.387
Barents,1990,Apr,4,1990-04-01,extent,707975.781
Barents,1991,Apr,4,1991-04-01,extent,812483.262
Barents,1992,Apr,4,1992-04-01,extent,746464.777
Barents,1993,Apr,4,1993-04-01,extent,893908.881
Barents,1994,Apr,4,1994-04-01,extent,888601.34
Barents,1995,Apr,4,1995-04-01,extent,488590.75
Barents,1996,Apr,4,1996-04-01,extent,838910.272
Barents,1997,Apr,4,1997-04-01,extent,1057838.592
Barents,1998,Apr,4,1998-04-01,extent,1142795.762
Barents,1999,Apr,4,1999-04-01,extent,1028268.408
Barents,2000,Apr,4,2000-04-01,extent,750410.397
Barents,2001,Apr,4,2001-04-01,extent,895290.621
Barents,2002,Apr,4,2002-04-01,extent,767117.382
Barents,2003,Apr,4,2003-04-01,extent,947376.722
Barents,2004,Apr,4,2004-04-01,extent,830934.535
Barents,2005,Apr,4,2005-04-01,extent,799969.298
Barents,2006,Apr,4,2006-04-01,extent,591453.655
Barents,2007,Apr,4,2007-04-01,extent,501363.935
Barents,2008,Apr,4,2008-04-01,extent,587267.939
Barents,2009,Apr,4,2009-04-01,extent,758164.973
Barents,2010,Apr,4,2010-04-01,extent,856875.1
Barents,2011,Apr,4,2011-04-01,extent,687635.24
Barents,2012,Apr,4,2012-04-01,extent,530683.477
Barents,2013,Apr,4,2013-04-01,extent,709935.955
Barents,2014,Apr,4,2014-04-01,extent,618561.772
Barents,2015,Apr,4,2015-04-01,extent,426644.459
Barents,2016,Apr,4,2016-04-01,extent,373173.126
Barents,2017,Apr,4,2017-04-01,extent,547939.236
Barents,2018,Apr,4,2018-04-01,extent,730655.843
Barents,2019,Apr,4,2019-04-01,extent,581307.014
Barents,2020,Apr,4,2020-04-01,extent,657891.34
Barents,2021,Apr,4,2021-04-01,extent,563799.961
Barents,2022,Apr,4,2022-04-01,extent,673503.693
Barents,2023,Apr,4,2023-04-01,extent,581039.946
Barents,2024,Apr,4,2024-04-01,extent,820091.882
Barents,1979,May,5,1979-05-01,extent,1193061.566
Barents,1980,May,5,1980-05-01,extent,836337.598
Barents,1981,May,5,1981-05-01,extent,1157122.845
Barents,1982,May,5,1982-05-01,extent,906553.109
Barents,1983,May,5,1983-05-01,extent,729343.577
Barents,1984,May,5,1984-05-01,extent,637957.612
Barents,1985,May,5,1985-05-01,extent,881575.619
Barents,1986,May,5,1986-05-01,extent,863866.443
Barents,1987,May,5,1987-05-01,extent,930234.468
Barents,1988,May,5,1988-05-01,extent,843653.139
Barents,1989,May,5,1989-05-01,extent,583212.42
Barents,1990,May,5,1990-05-01,extent,531535.416
Barents,1991,May,5,1991-05-01,extent,737129.442
Barents,1992,May,5,1992-05-01,extent,382053.105
Barents,1993,May,5,1993-05-01,extent,729936.636
Barents,1994,May,5,1994-05-01,extent,822891.35
Barents,1995,May,5,1995-05-01,extent,430914.85
Barents,1996,May,5,1996-05-01,extent,756316.592
Barents,1997,May,5,1997-05-01,extent,827840.751
Barents,1998,May,5,1998-05-01,extent,1048092.391
Barents,1999,May,5,1999-05-01,extent,989287.564
Barents,2000,May,5,2000-05-01,extent,563173.334
Barents,2001,May,5,2001-05-01,extent,661321.45
Barents,2002,May,5,2002-05-01,extent,704349.584
Barents,2003,May,5,2003-05-01,extent,851911.266
Barents,2004,May,5,2004-05-01,extent,625290.761
Barents,2005,May,5,2005-05-01,extent,669512.748
Barents,2006,May,5,2006-05-01,extent,253388.118
Barents,2007,May,5,2007-05-01,extent,381482.52
Barents,2008,May,5,2008-05-01,extent,470347.609
Barents,2009,May,5,2009-05-01,extent,609051.912
Barents,2010,May,5,2010-05-01,extent,418901.843
Barents,2011,May,5,2011-05-01,extent,537779.726
Barents,2012,May,5,2012-05-01,extent,263566.949
Barents,2013,May,5,2013-05-01,extent,397863.634
Barents,2014,May,5,2014-05-01,extent,461965.178
Barents,2015,May,5,2015-05-01,extent,359569.01
Barents,2016,May,5,2016-05-01,extent,188528.719
Barents,2017,May,5,2017-05-01,extent,483275.819
Barents,2018,May,5,2018-05-01,extent,460286.928
Barents,2019,May,5,2019-05-01,extent,440856.132
Barents,2020,May,5,2020-05-01,extent,432215.421
Barents,2021,May,5,2021-05-01,extent,444109.886
Barents,2022,May,5,2022-05-01,extent,550922.786
Barents,2023,May,5,2023-05-01,extent,376525.53
Barents,2024,May,5,2024-05-01,extent,593701.479
Barents,1979,Jun,6,1979-06-01,extent,949447.691
Barents,1980,Jun,6,1980-06-01,extent,681033.892
Barents,1981,Jun,6,1981-06-01,extent,855617.85
Barents,1982,Jun,6,1982-06-01,extent,783321.978
Barents,1983,Jun,6,1983-06-01,extent,462480.023
Barents,1984,Jun,6,1984-06-01,extent,416970.372
Barents,1985,Jun,6,1985-06-01,extent,605604.904
Barents,1986,Jun,6,1986-06-01,extent,599990.874
Barents,1987,Jun,6,1987-06-01,extent,699475.903
Barents,1988,Jun,6,1988-06-01,extent,548348.429
Barents,1989,Jun,6,1989-06-01,extent,549395.282
Barents,1990,Jun,6,1990-06-01,extent,395917.473
Barents,1991,Jun,6,1991-06-01,extent,488057.677
Barents,1992,Jun,6,1992-06-01,extent,343317.809
Barents,1993,Jun,6,1993-06-01,extent,543932.284
Barents,1994,Jun,6,1994-06-01,extent,491043.735
Barents,1995,Jun,6,1995-06-01,extent,347516.891
Barents,1996,Jun,6,1996-06-01,extent,520707.553
Barents,1997,Jun,6,1997-06-01,extent,503492.216
